[2025-11-26 19:28:00] ===== START WEATHER CRAWL 2024 =====
[2025-11-26 19:28:00] Loaded 63 cities from city_2025-11-26.parquet
[2025-11-26 19:28:00] Crawling range: 2024-01-01 → 2024-01-31
[2025-11-26 19:28:01] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:01] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:01] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:01] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:01] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:01] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:01] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:01] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:02] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:02] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:02] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:02] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:02] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:02] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:02] ⚠ API limit reached! Retry in 2s (attempt 1/3)
[2025-11-26 19:28:05] ✔ Saved: /mnt/d/Data Engineer/Bài tập/ELT Weather/data/raw/weather/weather_2025-11-26.json
[2025-11-26 19:28:05] ⏱ Total time: 4 seconds
[2025-11-26 19:28:05] ===== FINISHED WEATHER CRAWL 2024 =====

[2025-11-29 14:28:07] ===== START WEATHER CRAWL 2025-11-28 14:28:07.814025 =====
[2025-11-29 14:28:08] Loaded 63 cities from city_2025-11-26.parquet
[2025-11-29 14:28:08] Crawling range: 2025-11-28 14:28:07.814025
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 21.1718046,107.2012742 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 21.3740092,106.4663176 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 21.3007538,105.1349604 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 21.3647247,105.5836703 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 21.3282166,106.4625257 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 20.9602884,106.3604393 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 20.8623278,106.6799266 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 20.6065846,106.2843471 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 20.4031348,106.5941615 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 20.5340294,105.9810248 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 19.9952624,106.485807 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 20.2867258,106.1000359 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 19.9781573,105.4816107 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 19.1976001,105.060676 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 18.3504832,105.7623047 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
[2025-11-29 14:28:09] ⚠ Error attempt 2/3 for 17.5157162,106.6225405 → Invalid variable type: value should be str, int or float, got datetime.datetime(2025, 11, 28, 14, 28, 7, 814025) of type <class 'datetime.datetime'>
